"CUSTOMER_CODE","INVOICE_CODE","AMOUNT","DATE"
"CUST00002485","INVO00004381","67.59","29-Feb-2019"
"CUST00002488","INVO00004382","237.85","3-Nov-2019"
"CUST00002488","INVO00004383","99.36","2-Aug-2012"
"CUST00002490","INVO00004384","82.98","18-Feb-2018"
"CUST00002500","INVO00004385","8.09","26-Sep-2016"
"CUST00002500","INVO00004386","4.02","18-Oct-2014"
"CUST00002500","INVO00004387","198.99","4-Feb-2013"
"CUST00002482","INVO00004388","170.03","13-Feb-2011"
"CUST00002482","INVO00004389","316.06","14-Aug-2016"
"CUST00002490","INVO00004390","44.72","16-Apr-2011"
"CUST00002490","INVO00004391","2.36","1-Mar-2014"
"CUST00002497","INVO00004392","4.02","5-Mar-2013"
"CUST00002497","INVO00004393","8.95","6-Jun-2014"
"CUST00002497","INVO00004394","58.66","28-Nov-2016"
"CUST00002476","INVO00004395","77.61","2-Sep-2016"
"CUST00002476","INVO00004396","43.44","5-Oct-2013"
"CUST00002476","INVO00004397","36.62","7-Oct-2014"
"CUST00002483","INVO00004398","15.44","23-Sep-2014"
"CUST00002492","INVO00004399","537.32","3-Jul-2013"
"CUST00002492","INVO00004400","7.7","6-Jun-2012"
"CUST00002498","INVO00004401","555.72","21-Feb-2017"
"CUST00002498","INVO00004402","956.68","6-Apr-2014"
"CUST00002498","INVO00004403","6.03","5-Jul-2016"
"CUST00002477","INVO00004404","29.88","8-Apr-2017"
"CUST00002477","INVO00004405","500.3","28-Feb-2016"
"CUST00002477","INVO00004406","95.13","7-Sep-2019"
"CUST00002482","INVO00004407","8.67","25-Feb-2016"
"CUST00002482","INVO00004408","82.4","13-Jan-2013"
"CUST00002482","INVO00004409","69.65","1-Dec-2015"
"CUST00002491","INVO00004410","5.32","4-Apr-2015"
"CUST00002491","INVO00004411","9.61","26-Mar-2012"
"CUST00002491","INVO00004412","5.04","25-Dec-2012"
"CUST00002492","INVO00004413","3.09","11-Sep-2019"
"CUST00002492","INVO00004414","548.03","13-Nov-2016"
"CUST00002492","INVO00004415","182.78","16-Dec-2013"
"CUST00002499","INVO00004416","25.77","14-May-2019"
"CUST00002499","INVO00004417","342.67","10-Feb-2011"
"CUST00002499","INVO00004418","71.98","14-Mar-2017"
"CUST00002482","INVO00004419","2.56","8-Sep-2012"
"CUST00002482","INVO00004420","101.41","21-Jun-2013"
"CUST00002482","INVO00004421","141.69","18-Oct-2019"
"CUST00002485","INVO00004422","19.14","8-Oct-2012"
"CUST00002485","INVO00004423","26.2","6-Nov-2016"
"CUST00002491","INVO00004424","85.22","17-Jul-2013"
"CUST00002491","INVO00004425","468.48","24-Sep-2015"
"CUST00002492","INVO00004426","13.8","3-Oct-2013"
"CUST00002492","INVO00004427","86.27","0-Nov-2010"
"CUST00002496","INVO00004428","3.79","11-Jun-2014"
"CUST00002496","INVO00004429","7.38","11-Oct-2012"
"CUST00002481","INVO00004430","933.32","21-Jul-2010"
"CUST00002481","INVO00004431","5.1","26-Aug-2013"
"CUST00002484","INVO00004432","259.47","4-Mar-2017"
"CUST00002484","INVO00004433","10.03","4-Nov-2011"
"CUST00002484","INVO00004434","297.86","6-Nov-2015"
"CUST00002494","INVO00004435","91.01","8-Feb-2014"
"CUST00002478","INVO00004436","6.01","11-Feb-2018"
"CUST00002478","INVO00004437","931.82","22-Oct-2011"
"CUST00002479","INVO00004438","409.7","2-Jan-2010"
"CUST00002479","INVO00004439","55.54","7-Jul-2017"
"CUST00002484","INVO00004440","21.58","9-Jul-2014"
"CUST00002492","INVO00004441","24.72","1-Jul-2011"
"CUST00002492","INVO00004442","318.28","24-Apr-2010"
"CUST00002498","INVO00004443","691.98","26-Dec-2013"
"CUST00002498","INVO00004444","16.27","24-Aug-2013"
"CUST00002479","INVO00004445","17.51","28-Nov-2012"
"CUST00002479","INVO00004446","6.97","16-Sep-2012"
"CUST00002480","INVO00004447","58.36","13-Mar-2013"
"CUST00002482","INVO00004448","4.06","18-May-2013"
"CUST00002492","INVO00004449","35.74","20-Mar-2018"
"CUST00002494","INVO00004450","1.03","19-May-2019"
"CUST00002500","INVO00004451","1.55","6-Apr-2016"
"CUST00002500","INVO00004452","5.99","7-Apr-2014"
"CUST00002500","INVO00004453","8.49","21-May-2010"
"CUST00002484","INVO00004454","4.94","17-Dec-2014"
"CUST00002484","INVO00004455","70.74","6-Jul-2014"
"CUST00002490","INVO00004456","1.34","13-Jan-2014"
"CUST00002490","INVO00004457","3.98","8-Dec-2010"
"CUST00002490","INVO00004458","99.89","2-May-2011"
"CUST00002494","INVO00004459","9.58","13-Apr-2014"
"CUST00002494","INVO00004460","47.48","13-Dec-2014"
"CUST00002500","INVO00004461","378.72","3-Jan-2016"
"CUST00002500","INVO00004462","163.49","18-Apr-2013"
"CUST00002485","INVO00004463","573.55","24-Aug-2013"
"CUST00002485","INVO00004464","9.29","2-Feb-2017"
"CUST00002487","INVO00004465","887.64","22-Jun-2016"
"CUST00002487","INVO00004466","3.04","20-Jan-2012"
"CUST00002493","INVO00004467","235.63","12-Oct-2016"
"CUST00002493","INVO00004468","470.2","28-Oct-2019"
"CUST00002477","INVO00004469","76.83","21-Jan-2013"
"CUST00002479","INVO00004470","9.07","17-Jan-2018"
"CUST00002479","INVO00004471","822.44","6-May-2017"
"CUST00002479","INVO00004472","4.75","14-Apr-2019"
"CUST00002481","INVO00004473","374.23","20-Oct-2013"
"CUST00002486","INVO00004474","59.06","1-Jan-2016"
"CUST00002486","INVO00004475","45.46","11-Mar-2010"
"CUST00002486","INVO00004476","5.05","17-Jun-2017"
"CUST00002496","INVO00004477","55.74","20-Nov-2011"
"CUST00002496","INVO00004478","8.61","11-Sep-2016"
"CUST00002496","INVO00004479","493.23","20-Jan-2016"
"CUST00002497","INVO00004480","9.28","16-Jan-2014"
"CUST00002479","INVO00004481","8.03","1-Jun-2015"
"CUST00002479","INVO00004482","11.6","23-Jul-2015"
"CUST00002479","INVO00004483","1.64","2-Feb-2016"
"CUST00002480","INVO00004484","1.44","18-Mar-2011"
"CUST00002485","INVO00004485","7.49","13-Jan-2015"
"CUST00002489","INVO00004486","25.14","1-Jul-2010"
"CUST00002489","INVO00004487","454.82","2-Feb-2018"
"CUST00002497","INVO00004488","905.64","29-Nov-2018"
"CUST00002497","INVO00004489","547.41","21-Dec-2018"
"CUST00002478","INVO00004490","2.64","7-Dec-2011"
"CUST00002478","INVO00004491","6.49","10-Jan-2015"
"CUST00002478","INVO00004492","6.63","29-Nov-2017"
"CUST00002484","INVO00004493","619.88","10-Mar-2011"
"CUST00002484","INVO00004494","9.13","28-Oct-2018"
"CUST00002492","INVO00004495","363.48","7-Jan-2017"
"CUST00002499","INVO00004496","4.55","19-Oct-2015"
"CUST00002500","INVO00004497","2.78","8-Apr-2011"
"CUST00002500","INVO00004498","73.09","14-May-2019"
"CUST00002500","INVO00004499","819.58","12-Mar-2018"
"CUST00002483","INVO00004500","2.54","26-Jan-2012"
"CUST00002484","INVO00004501","6.59","15-Oct-2013"
"CUST00002488","INVO00004502","16.71","7-Jan-2010"
"CUST00002492","INVO00004503","246.29","23-Jun-2014"
"CUST00002492","INVO00004504","78.7","16-Jul-2013"
"CUST00002492","INVO00004505","6.56","11-May-2010"
"CUST00002500","INVO00004506","303.7","20-Dec-2012"
"CUST00002500","INVO00004507","8.72","27-May-2019"
"CUST00002500","INVO00004508","864.02","10-Nov-2019"
"CUST00002481","INVO00004509","87.52","15-Nov-2010"
"CUST00002481","INVO00004510","41.7","23-Nov-2019"
"CUST00002481","INVO00004511","312.96","16-May-2017"
"CUST00002482","INVO00004512","7.77","24-Apr-2017"
"CUST00002482","INVO00004513","62.44","26-May-2010"
"CUST00002487","INVO00004514","75.48","6-Sep-2010"
"CUST00002489","INVO00004515","29.17","28-Sep-2013"
"CUST00002497","INVO00004516","32.96","22-Jun-2017"
"CUST00002500","INVO00004517","906.04","5-Sep-2011"
"CUST00002500","INVO00004518","8.14","22-May-2011"
"CUST00002500","INVO00004519","960.71","15-Feb-2011"
"CUST00002482","INVO00004520","6.16","29-Nov-2015"
"CUST00002482","INVO00004521","57.3","29-Feb-2011"
"CUST00002491","INVO00004522","4.6","28-Jun-2019"
"CUST00002491","INVO00004523","1.88","21-Dec-2016"
"CUST00002496","INVO00004524","5.02","7-Oct-2019"
"CUST00002496","INVO00004525","567.54","3-Mar-2018"
"CUST00002496","INVO00004526","142.31","11-Sep-2016"
"CUST00002481","INVO00004527","4.15","8-Sep-2013"
"CUST00002486","INVO00004528","827.71","27-Dec-2017"
"CUST00002486","INVO00004529","86.27","22-Jul-2019"
"CUST00002486","INVO00004530","1.48","9-Aug-2010"
"CUST00002489","INVO00004531","35.07","0-Feb-2012"
"CUST00002489","INVO00004532","394.37","21-Aug-2011"
"CUST00002498","INVO00004533","163.18","27-Mar-2018"
"CUST00002498","INVO00004534","59.04","26-Dec-2019"
"CUST00002479","INVO00004535","67.72","10-Aug-2011"
"CUST00002479","INVO00004536","1.76","2-Nov-2016"
"CUST00002479","INVO00004537","85.66","16-May-2016"
"CUST00002484","INVO00004538","939.35","19-Mar-2013"
"CUST00002486","INVO00004539","4.08","7-Mar-2017"
"CUST00002486","INVO00004540","356.44","20-Jul-2019"
"CUST00002491","INVO00004541","8.54","21-Aug-2017"
"CUST00002499","INVO00004542","642.42","23-Nov-2019"
"CUST00002499","INVO00004543","73.91","2-Jul-2013"
"CUST00002476","INVO00004544","10.94","10-May-2012"
"CUST00002476","INVO00004545","368.04","16-May-2019"
"CUST00002476","INVO00004546","306.91","24-May-2019"
"CUST00002483","INVO00004547","620.48","25-Mar-2016"
"CUST00002483","INVO00004548","34.28","27-Oct-2010"
"CUST00002484","INVO00004549","78.13","9-Aug-2016"
"CUST00002489","INVO00004550","7.1","2-Mar-2010"
"CUST00002489","INVO00004551","80.98","17-Jan-2011"
"CUST00002489","INVO00004552","89.3","2-May-2014"
"CUST00002497","INVO00004553","65.46","25-Nov-2012"
"CUST00002497","INVO00004554","10.31","12-Nov-2017"
"CUST00002497","INVO00004555","25.2","0-Jan-2017"
"CUST00002478","INVO00004556","6.38","18-Oct-2011"
"CUST00002478","INVO00004557","2.92","0-May-2011"
"CUST00002478","INVO00004558","51.78","5-Jun-2016"
"CUST00002485","INVO00004559","329.47","17-Sep-2018"
"CUST00002485","INVO00004560","13.01","3-Nov-2019"
"CUST00002485","INVO00004561","763.02","10-Jul-2018"
"CUST00002495","INVO00004562","60.65","29-Nov-2014"
"CUST00002495","INVO00004563","403.39","18-Jul-2010"
"CUST00002480","INVO00004564","67.25","11-Aug-2016"
"CUST00002488","INVO00004565","8.11","4-Sep-2015"
"CUST00002488","INVO00004566","8.12","17-Nov-2010"
"CUST00002488","INVO00004567","616.16","0-Nov-2011"
"CUST00002492","INVO00004568","6.88","19-Jul-2015"
"CUST00002492","INVO00004569","1.03","2-Jan-2016"
"CUST00002500","INVO00004570","3.96","6-Jun-2019"
"CUST00002500","INVO00004571","38.15","5-Sep-2010"
"CUST00002500","INVO00004572","52.68","23-Nov-2016"
"CUST00002478","INVO00004573","914.43","15-Dec-2010"
"CUST00002482","INVO00004574","916.54","10-Aug-2017"
"CUST00002486","INVO00004575","879.64","22-May-2013"
"CUST00002495","INVO00004576","1.04","7-Aug-2015"
"CUST00002476","INVO00004577","15.7","8-Oct-2010"
"CUST00002486","INVO00004578","28.61","22-Aug-2018"
"CUST00002486","INVO00004579","832.7","20-Sep-2015"
"CUST00002486","INVO00004580","618.78","5-Jan-2015"
"CUST00002496","INVO00004581","60.66","29-May-2011"
"CUST00002496","INVO00004582","61.25","1-Feb-2013"
"CUST00002496","INVO00004583","231.56","7-Jul-2016"
"CUST00002498","INVO00004584","49.78","6-Feb-2012"
"CUST00002498","INVO00004585","2.3","8-Sep-2014"
"CUST00002498","INVO00004586","640.11","21-May-2010"
"CUST00002477","INVO00004587","52.01","21-May-2015"
"CUST00002477","INVO00004588","202.05","18-Jun-2010"
"CUST00002477","INVO00004589","744.11","5-Dec-2012"
"CUST00002478","INVO00004590","547.11","18-Oct-2014"
"CUST00002478","INVO00004591","830.43","3-Jul-2017"
"CUST00002485","INVO00004592","8.7","24-Jan-2019"
"CUST00002485","INVO00004593","8.36","25-Aug-2016"
"CUST00002485","INVO00004594","314.24","5-Oct-2013"
"CUST00002488","INVO00004595","7.77","22-Mar-2014"
"CUST00002488","INVO00004596","55.56","2-May-2017"
"CUST00002495","INVO00004597","70.99","0-Mar-2017"
"CUST00002495","INVO00004598","10.67","5-Apr-2010"
"CUST00002497","INVO00004599","44.51","23-Sep-2010"
"CUST00002498","INVO00004600","57.9","19-Oct-2019"
"CUST00002498","INVO00004601","13.54","0-Jan-2017"
"CUST00002498","INVO00004602","84.52","4-Oct-2013"
"CUST00002500","INVO00004603","52.42","8-Sep-2011"
"CUST00002500","INVO00004604","5.93","27-Jan-2017"
"CUST00002481","INVO00004605","989.52","8-Jan-2018"
"CUST00002481","INVO00004606","55.95","18-May-2016"
"CUST00002483","INVO00004607","891.04","1-Nov-2011"
"CUST00002485","INVO00004608","61.33","25-Feb-2013"
"CUST00002494","INVO00004609","7.71","10-Feb-2012"
"CUST00002494","INVO00004610","6.43","13-Nov-2011"
"CUST00002494","INVO00004611","67.06","0-Jul-2014"
"CUST00002497","INVO00004612","2.58","15-Mar-2013"
"CUST00002497","INVO00004613","99.52","16-Dec-2012"
"CUST00002482","INVO00004614","338.81","4-Dec-2012"
"CUST00002482","INVO00004615","192.8","19-Jan-2014"
"CUST00002482","INVO00004616","3.55","19-May-2012"
"CUST00002488","INVO00004617","7.01","21-Feb-2019"
"CUST00002488","INVO00004618","985.58","17-Jan-2016"
"CUST00002488","INVO00004619","676.94","28-Jul-2016"
"CUST00002491","INVO00004620","206.43","3-Sep-2016"
"CUST00002491","INVO00004621","67.57","21-Dec-2012"
"CUST00002499","INVO00004622","9.64","17-Nov-2014"
"CUST00002499","INVO00004623","76.13","29-Apr-2018"
"CUST00002499","INVO00004624","422.18","5-Jul-2012"
"CUST00002477","INVO00004625","87.72","10-Dec-2012"
"CUST00002487","INVO00004626","46.82","15-Jul-2018"
"CUST00002487","INVO00004627","8.88","22-Jun-2017"
"CUST00002497","INVO00004628","114.33","27-Jan-2016"
"CUST00002497","INVO00004629","750.71","29-May-2013"
"CUST00002477","INVO00004630","2.02","9-Apr-2012"
"CUST00002477","INVO00004631","174.11","25-Mar-2012"
"CUST00002477","INVO00004632","557.24","29-Jul-2015"
"CUST00002484","INVO00004633","550.98","26-Nov-2011"
"CUST00002494","INVO00004634","5.8","29-May-2019"
"CUST00002477","INVO00004635","558.7","29-Sep-2014"
"CUST00002477","INVO00004636","36.13","25-Jun-2019"
"CUST00002477","INVO00004637","31.34","20-Feb-2018"
"CUST00002479","INVO00004638","29.7","24-Jul-2016"
"CUST00002479","INVO00004639","5.02","18-Sep-2017"
"CUST00002479","INVO00004640","698.65","16-Oct-2019"
"CUST00002483","INVO00004641","14.92","18-Dec-2011"
"CUST00002483","INVO00004642","953.75","27-Oct-2010"
"CUST00002483","INVO00004643","6.82","15-Aug-2016"
"CUST00002490","INVO00004644","96.61","20-Jun-2016"
"CUST00002492","INVO00004645","2.97","4-Feb-2013"
"CUST00002492","INVO00004646","204.13","1-Nov-2016"
"CUST00002492","INVO00004647","86.59","21-Aug-2012"
"CUST00002499","INVO00004648","682.22","22-Feb-2019"
"CUST00002499","INVO00004649","30.7","0-Oct-2015"
"CUST00002476","INVO00004650","3.36","6-Jan-2015"
"CUST00002476","INVO00004651","73.64","25-Mar-2013"
"CUST00002479","INVO00004652","572.5","10-Jul-2015"
"CUST00002479","INVO00004653","625.57","2-Mar-2019"
"CUST00002479","INVO00004654","598.8","14-Jan-2012"
"CUST00002486","INVO00004655","5.71","9-Oct-2019"
"CUST00002486","INVO00004656","9.93","3-Nov-2017"
"CUST00002487","INVO00004657","127.75","25-Jan-2016"
"CUST00002490","INVO00004658","90.91","20-Mar-2013"
"CUST00002490","INVO00004659","35.1","18-Oct-2011"
"CUST00002495","INVO00004660","4.85","0-Feb-2012"
"CUST00002495","INVO00004661","73.66","10-Sep-2010"
"CUST00002478","INVO00004662","3.08","8-Dec-2018"
"CUST00002481","INVO00004663","96.87","1-Dec-2015"
"CUST00002481","INVO00004664","81.0","8-Sep-2014"
"CUST00002481","INVO00004665","82.25","15-Apr-2013"
"CUST00002484","INVO00004666","275.49","20-Aug-2018"
"CUST00002491","INVO00004667","65.08","13-Jul-2011"
"CUST00002496","INVO00004668","3.8","8-May-2016"
"CUST00002496","INVO00004669","550.89","5-Sep-2013"
"CUST00002499","INVO00004670","4.01","3-Jun-2018"
"CUST00002478","INVO00004671","4.31","20-Feb-2017"
"CUST00002478","INVO00004672","80.53","15-Apr-2013"
"CUST00002478","INVO00004673","117.03","2-Oct-2010"
"CUST00002488","INVO00004674","5.73","0-Oct-2018"
"CUST00002495","INVO00004675","30.57","12-Oct-2018"
"CUST00002495","INVO00004676","5.05","21-Dec-2014"
"CUST00002496","INVO00004677","6.53","22-Nov-2017"
"CUST00002496","INVO00004678","7.78","3-Jul-2019"
"CUST00002496","INVO00004679","54.37","4-Mar-2010"
"CUST00002478","INVO00004680","70.19","14-Nov-2018"
"CUST00002483","INVO00004681","753.04","8-Aug-2014"
"CUST00002483","INVO00004682","5.88","28-Jun-2015"
"CUST00002483","INVO00004683","8.77","17-May-2013"
"CUST00002484","INVO00004684","92.02","18-Jun-2016"
"CUST00002489","INVO00004685","9.83","8-Oct-2013"
"CUST00002497","INVO00004686","2.81","3-May-2013"
"CUST00002497","INVO00004687","79.54","11-Aug-2011"
"CUST00002497","INVO00004688","48.24","9-Oct-2017"
"CUST00002498","INVO00004689","295.16","2-Jun-2016"
"CUST00002498","INVO00004690","349.13","16-Feb-2017"
"CUST00002498","INVO00004691","859.81","28-Sep-2013"
"CUST00002482","INVO00004692","758.2","1-Jun-2017"
"CUST00002489","INVO00004693","526.75","23-Sep-2016"
"CUST00002489","INVO00004694","66.65","20-May-2011"
"CUST00002492","INVO00004695","18.47","18-Mar-2015"
"CUST00002492","INVO00004696","172.22","19-Nov-2012"
"CUST00002497","INVO00004697","2.65","29-Sep-2017"
"CUST00002497","INVO00004698","6.83","6-Jul-2014"
"CUST00002479","INVO00004699","2.11","4-Mar-2014"
"CUST00002479","INVO00004700","9.47","16-Aug-2015"
"CUST00002479","INVO00004701","5.39","18-Dec-2013"
"CUST00002483","INVO00004702","96.08","27-Feb-2018"
"CUST00002483","INVO00004703","2.78","12-Jan-2013"
"CUST00002489","INVO00004704","4.0","25-Jun-2016"
"CUST00002489","INVO00004705","367.27","16-Feb-2019"
"CUST00002489","INVO00004706","2.63","21-Jun-2019"
"CUST00002492","INVO00004707","60.29","11-May-2010"
"CUST00002492","INVO00004708","55.47","18-Sep-2013"
"CUST00002499","INVO00004709","934.66","26-Sep-2013"
"CUST00002499","INVO00004710","79.55","28-Sep-2013"
"CUST00002483","INVO00004711","234.17","19-Dec-2015"
"CUST00002483","INVO00004712","781.01","12-Aug-2013"
"CUST00002483","INVO00004713","9.35","19-Oct-2013"
"CUST00002492","INVO00004714","6.96","5-Jun-2013"
"CUST00002492","INVO00004715","40.67","18-Jul-2016"
"CUST00002497","INVO00004716","373.25","19-Jun-2019"
"CUST00002497","INVO00004717","8.07","6-Feb-2019"
"CUST00002497","INVO00004718","40.75","4-Jun-2017"
"CUST00002477","INVO00004719","532.07","23-Jan-2019"
"CUST00002477","INVO00004720","49.15","17-Sep-2011"
"CUST00002487","INVO00004721","148.32","7-Jan-2010"
"CUST00002487","INVO00004722","458.02","7-Dec-2016"
"CUST00002487","INVO00004723","6.99","3-Mar-2016"
"CUST00002496","INVO00004724","58.35","0-Oct-2018"
"CUST00002500","INVO00004725","600.17","15-Jul-2011"
"CUST00002500","INVO00004726","216.03","0-Jun-2015"
"CUST00002500","INVO00004727","2.16","19-Aug-2016"
"CUST00002483","INVO00004728","981.3","18-Jun-2019"
"CUST00002483","INVO00004729","11.82","28-Jun-2016"
"CUST00002483","INVO00004730","151.06","12-May-2014"
"CUST00002486","INVO00004731","6.83","8-Jul-2011"
"CUST00002486","INVO00004732","4.08","28-Feb-2015"
"CUST00002486","INVO00004733","9.25","0-Apr-2013"
"CUST00002490","INVO00004734","654.21","16-Jun-2017"
"CUST00002490","INVO00004735","2.98","24-Dec-2017"
"CUST00002499","INVO00004736","6.15","26-Apr-2014"
"CUST00002499","INVO00004737","762.87","23-Aug-2018"
"CUST00002499","INVO00004738","113.91","29-Oct-2011"
"CUST00002500","INVO00004739","71.31","5-Aug-2017"
"CUST00002500","INVO00004740","478.67","16-Nov-2019"
"CUST00002500","INVO00004741","23.88","20-Aug-2015"
"CUST00002478","INVO00004742","5.38","29-Dec-2017"
"CUST00002478","INVO00004743","1.16","28-Jul-2015"
"CUST00002478","INVO00004744","10.54","9-Jun-2014"
"CUST00002488","INVO00004745","45.43","15-Dec-2018"
"CUST00002488","INVO00004746","11.74","9-Aug-2015"
"CUST00002488","INVO00004747","757.89","12-Feb-2017"
"CUST00002497","INVO00004748","1.34","20-Apr-2013"
"CUST00002497","INVO00004749","213.71","10-May-2013"
"CUST00002481","INVO00004750","42.17","10-Apr-2011"
"CUST00002481","INVO00004751","9.1","3-Mar-2016"
"CUST00002481","INVO00004752","34.82","14-Dec-2015"
"CUST00002487","INVO00004753","546.21","6-May-2013"
"CUST00002497","INVO00004754","7.14","3-Jan-2012"
"CUST00002497","INVO00004755","95.59","18-Sep-2015"
"CUST00002479","INVO00004756","382.63","14-Oct-2011"
"CUST00002479","INVO00004757","97.32","26-May-2013"
"CUST00002479","INVO00004758","42.93","11-Aug-2019"
"CUST00002484","INVO00004759","124.41","13-Apr-2015"
"CUST00002484","INVO00004760","9.23","4-Dec-2018"
"CUST00002484","INVO00004761","690.04","14-Feb-2011"
"CUST00002491","INVO00004762","3.29","5-Feb-2018"
"CUST00002499","INVO00004763","97.14","2-Nov-2013"
"CUST00002481","INVO00004764","44.72","3-Aug-2011"
"CUST00002481","INVO00004765","608.25","26-May-2013"
"CUST00002483","INVO00004766","5.87","20-Dec-2015"
"CUST00002489","INVO00004767","233.97","17-Aug-2014"
"CUST00002495","INVO00004768","3.3","10-Sep-2016"
"CUST00002478","INVO00004769","439.41","12-Jan-2012"
