"INVOICE_CODE","ITEM_CODE","AMOUNT","QUANTITY"
"INVO00004990","CM5885","4.91","939"
"INVO00004990","CM9519","52.8","267"
"INVO00004997","CM1348","65.48","186"
"INVO00004997","DIS7837","13.33","508"
"INVO00004997","DIS8317","43.42","929"
"INVO00005000","5YEARS8110","90.51","555"
"INVO00004978","10YEARS9571","78.92","787"
"INVO00004978","VAL7544","8.52","388"
"INVO00004978","5YEARS7125","89.3","877"
"INVO00004979","5YEARS9506","8.16","185"
"INVO00004979","CM1352","388.21","821"
"INVO00004979","5YEARS0756","2.9","452"
"INVO00004986","10YEARS9703","28.2","794"
"INVO00004986","LOYAL5171","30.36","734"
"INVO00004986","DIS9558","71.45","657"
"INVO00004996","DIS5766","65.08","873"
"INVO00004997","CM9424","9.84","40"
"INVO00004997","VAL1593","8.06","346"
"INVO00004977","10YEARS9546","8.29","969"
"INVO00004977","5YEARS9917","3.32","720"
"INVO00004979","CM7011","88.49","223"
"INVO00004979","5YEARS5587","168.76","584"
"INVO00004986","DIS3008","74.63","921"
"INVO00004986","10YEARS5173","59.76","197"
"INVO00004992","10YEARS2030","9.35","131"
"INVO00004977","DIS1498","93.59","484"
"INVO00004980","DIS6651","36.9","325"
"INVO00004981","LOYAL5026","7.92","403"
"INVO00004989","VAL8011","352.21","112"
"INVO00004989","5YEARS1739","9.59","923"
"INVO00004989","10YEARS1702","9.45","827"
"INVO00004994","LOYAL4006","249.36","331"
"INVO00004977","VAL7437","45.21","856"
"INVO00004977","LOYAL4129","292.08","521"
"INVO00004977","DIS3271","5.37","430"
"INVO00004986","LOYAL3246","7.49","678"
"INVO00004988","LOYAL6750","270.97","136"
"INVO00004993","10YEARS2712","26.25","315"
"INVO00004993","VAL8960","21.17","87"
"INVO00004993","5YEARS1437","28.11","814"
"INVO00004998","VAL6023","13.13","467"
"INVO00004976","CM0923","216.73","187"
"INVO00004976","10YEARS3153","74.71","652"
"INVO00004976","DIS4610","39.91","392"
"INVO00004985","5YEARS6114","39.48","531"
"INVO00004985","5YEARS8558","18.18","980"
"INVO00004990","10YEARS2235","44.42","590"
"INVO00004990","10YEARS8907","81.14","609"
"INVO00004997","5YEARS0894","7.9","547"
"INVO00004982","DIS6536","7.88","212"
"INVO00004982","VAL1829","65.48","157"
"INVO00004982","CM2446","82.96","335"
"INVO00004991","5YEARS0475","5.72","846"
"INVO00004991","10YEARS4488","7.98","956"
"INVO00004991","LOYAL1573","39.96","543"
"INVO00004993","VAL0492","3.71","391"
"INVO00004994","LOYAL7720","9.67","204"
"INVO00004999","CM5321","1.11","341"
"INVO00004999","5YEARS7030","30.73","472"
"INVO00004984","5YEARS6675","94.16","153"
"INVO00004984","LOYAL6581","60.81","100"
"INVO00004992","CM6256","2.97","867"
"INVO00004992","LOYAL6966","73.59","701"
"INVO00004992","LOYAL3997","8.93","119"
"INVO00005000","DIS5375","4.21","134"
"INVO00005000","LOYAL9611","348.03","414"
"INVO00005000","5YEARS3332","355.9","48"
"INVO00004982","CM2060","398.74","104"
"INVO00004982","DIS6510","7.38","24"
"INVO00004982","CM5107","221.36","834"
"INVO00004984","5YEARS2195","7.18","187"
"INVO00004994","CM0286","33.88","335"
"INVO00005000","DIS0506","9.9","72"
"INVO00005000","LOYAL6890","52.28","613"
"INVO00004981","10YEARS6819","415.68","236"
"INVO00004981","10YEARS7382","90.92","72"
"INVO00004981","CM9643","66.9","923"
"INVO00004987","10YEARS8288","29.52","460"
"INVO00004987","5YEARS0759","4.1","56"
"INVO00004987","CM5269","3.35","563"
"INVO00004993","10YEARS2783","66.55","717"
"INVO00004993","CM4168","2.65","626"
"INVO00004993","DIS9304","1.96","209"
"INVO00004978","5YEARS8083","6.4","477"
"INVO00004983","DIS9080","8.18","272"
"INVO00004983","VAL2067","86.12","433"
"INVO00004983","DIS7008","4.97","290"
"INVO00004989","LOYAL0090","344.55","437"
"INVO00004989","LOYAL9982","7.86","882"
"INVO00004989","DIS7069","12.34","973"
"INVO00004997","10YEARS3796","79.36","732"
"INVO00004997","VAL5243","25.32","759"
"INVO00004980","VAL2212","4.98","441"
"INVO00004980","5YEARS6252","3.84","76"
"INVO00004982","CM9722","28.96","829"
"INVO00004987","5YEARS6468","4.31","617"
"INVO00004987","DIS3054","78.71","313"
"INVO00004995","LOYAL0263","4.2","818"
"INVO00004998","LOYAL8079","38.6","326"
"INVO00004998","10YEARS2856","156.49","249"
"INVO00004998","LOYAL5406","9.51","994"
"INVO00004980","10YEARS7636","3.17","143"
"INVO00004981","VAL5786","85.1","839"
"INVO00004984","LOYAL2242","1.54","554"
"INVO00004993","CM5852","1.07","739"
"INVO00004993","10YEARS1445","58.29","300"
"INVO00005000","CM8655","29.67","395"
"INVO00005000","VAL3014","22.09","1000"
"INVO00004977","CM1519","57.33","325"
"INVO00004977","DIS7781","8.76","19"
"INVO00004977","CM1161","7.64","173"
"INVO00004978","LOYAL2092","4.88","878"
"INVO00004978","LOYAL7884","7.1","467"
"INVO00004986","5YEARS5401","43.38","591"
"INVO00004986","5YEARS2318","5.6","43"
"INVO00004986","DIS6616","81.67","328"
"INVO00004989","5YEARS1263","9.74","27"
"INVO00004989","VAL0336","207.04","729"
"INVO00004997","DIS5780","69.46","589"
"INVO00004997","10YEARS9756","19.92","809"
"INVO00004999","10YEARS4775","8.47","196"
"INVO00004999","10YEARS3000","2.27","622"
"INVO00004979","VAL4352","71.76","603"
"INVO00004979","CM6762","148.55","59"
"INVO00004979","VAL9098","95.02","706"
"INVO00004980","DIS2424","2.91","839"
"INVO00004980","LOYAL2604","15.97","326"
"INVO00004986","CM2834","3.71","726"
"INVO00004986","5YEARS4355","33.33","269"
"INVO00004986","5YEARS7726","7.74","388"
"INVO00004991","5YEARS8235","231.33","758"
"INVO00004995","LOYAL4483","39.41","707"
"INVO00004995","CM6849","5.53","291"
"INVO00004995","5YEARS7553","462.12","82"
"INVO00004996","LOYAL1933","2.7","516"
"INVO00004996","10YEARS0524","341.17","216"
"INVO00004980","DIS3588","370.57","602"
"INVO00004980","10YEARS2033","70.84","682"
"INVO00004990","DIS6107","29.08","592"
"INVO00004994","LOYAL9882","44.8","23"
"INVO00004994","CM7518","87.88","47"
"INVO00004977","5YEARS6708","9.02","967"
"INVO00004977","5YEARS4937","276.7","467"
"INVO00004977","DIS3438","4.18","6"
"INVO00004980","5YEARS1845","146.66","823"
"INVO00004986","VAL0674","417.11","350"
"INVO00004990","10YEARS4801","26.55","456"
"INVO00004992","10YEARS0666","2.36","705"
"INVO00004976","VAL6066","9.85","947"
"INVO00004978","LOYAL9961","7.39","726"
"INVO00004978","LOYAL9521","293.96","260"
"INVO00004978","5YEARS1644","7.88","515"
"INVO00004979","VAL1343","5.93","735"
"INVO00004979","10YEARS1618","8.76","25"
"INVO00004979","10YEARS4880","43.47","787"
"INVO00004988","5YEARS9237","6.13","334"
"INVO00004988","LOYAL9593","27.1","42"
"INVO00004988","DIS7421","47.1","724"
"INVO00004993","LOYAL6085","30.79","287"
"INVO00004993","DIS1719","7.41","941"
"INVO00004993","LOYAL2226","41.89","431"
"INVO00004978","VAL1020","26.28","945"
"INVO00004986","5YEARS7629","53.06","430"
"INVO00004992","5YEARS4970","29.89","313"
"INVO00004992","5YEARS0149","14.61","167"
"INVO00004995","VAL9677","2.36","365"
"INVO00004995","CM1676","10.42","649"
"INVO00004995","DIS6479","92.64","310"
"INVO00004999","DIS9318","64.28","526"
"INVO00004982","VAL3260","81.7","50"
"INVO00004982","5YEARS8683","89.09","559"
"INVO00004988","DIS4757","199.95","24"
"INVO00004988","VAL8380","153.76","438"
"INVO00004990","5YEARS1260","248.27","873"
"INVO00004992","CM2209","88.3","310"
"INVO00004992","VAL5590","56.83","311"
"INVO00004994","DIS6926","45.75","571"
"INVO00004994","LOYAL8576","95.25","499"
"INVO00004994","DIS4267","8.13","745"
"INVO00004996","10YEARS6489","50.86","539"
"INVO00004976","DIS1223","33.45","10"
"INVO00004976","DIS7181","7.9","962"
"INVO00004981","CM0397","4.54","405"
"INVO00004981","DIS6232","118.74","407"
"INVO00004989","VAL0832","17.27","770"
"INVO00004989","5YEARS7754","7.17","64"
"INVO00004998","DIS3629","1.72","780"
"INVO00004998","DIS1196","61.16","732"
"INVO00004977","10YEARS3215","99.91","124"
"INVO00004977","10YEARS8895","1.57","629"
"INVO00004986","VAL7262","9.47","55"
"INVO00004986","10YEARS9363","310.86","495"
"INVO00004986","10YEARS9760","295.5","334"
"INVO00004988","5YEARS5544","2.67","847"
"INVO00004988","CM1655","73.48","206"
"INVO00004988","5YEARS1711","277.98","797"
"INVO00004991","CM1664","341.74","474"
"INVO00004976","VAL4417","8.55","976"
"INVO00004976","DIS4476","220.3","655"
"INVO00004980","5YEARS5354","75.4","33"
"INVO00004980","VAL8017","261.67","850"
"INVO00004984","LOYAL3740","38.41","309"
"INVO00004984","5YEARS0712","78.72","602"
"INVO00004993","LOYAL2254","9.06","506"
"INVO00004993","5YEARS8278","304.87","120"
"INVO00004993","LOYAL0269","6.9","772"
"INVO00004996","5YEARS4060","23.19","562"
"INVO00005000","5YEARS1295","14.19","374"
"INVO00005000","VAL7276","3.34","704"
"INVO00004978","10YEARS0110","22.78","729"
"INVO00004978","CM6230","8.62","437"
"INVO00004981","LOYAL8658","68.38","992"
"INVO00004981","5YEARS0971","67.53","857"
"INVO00004984","DIS3344","59.5","204"
"INVO00004984","VAL2900","2.58","550"
"INVO00004984","10YEARS0131","9.13","497"
"INVO00004991","LOYAL3516","77.89","327"
"INVO00004991","10YEARS6933","56.38","337"
"INVO00005000","LOYAL1399","15.56","516"
"INVO00004981","10YEARS4211","6.25","247"
"INVO00004990","VAL0209","7.6","799"
"INVO00004990","CM7063","2.59","713"
"INVO00004990","DIS5465","388.15","561"
"INVO00004998","10YEARS0126","33.04","745"
"INVO00004998","DIS1328","1.69","936"
"INVO00004998","LOYAL5170","10.33","737"
"INVO00004999","CM0180","63.45","152"
"INVO00004999","DIS6260","95.91","130"
"INVO00004999","LOYAL6189","60.83","670"
"INVO00004978","CM1910","9.39","127"
"INVO00004987","5YEARS9865","1.55","371"
"INVO00004991","5YEARS8788","3.4","587"
"INVO00005000","CM3651","51.58","74"
"INVO00004978","10YEARS4122","1.66","782"
"INVO00004986","10YEARS1454","12.07","123"
"INVO00004991","10YEARS6316","8.09","166"
"INVO00004991","10YEARS8592","97.29","872"
"INVO00004992","LOYAL9311","79.91","852"
"INVO00004992","VAL0507","370.01","77"
"INVO00004992","DIS5720","1.16","903"
"INVO00004998","5YEARS8025","45.43","335"
"INVO00004998","10YEARS0269","330.79","181"
"INVO00004977","CM0208","9.36","759"
"INVO00004977","5YEARS4059","3.92","406"
"INVO00004977","5YEARS5276","1.81","455"
"INVO00004987","LOYAL1473","8.53","62"
"INVO00004995","DIS4234","4.32","587"
"INVO00004995","5YEARS0890","20.25","291"
"INVO00004995","10YEARS5865","61.25","892"
"INVO00004980","VAL6191","51.55","561"
"INVO00004980","CM4697","486.63","461"
"INVO00004984","DIS1051","23.09","663"
"INVO00004984","CM7295","53.31","841"
"INVO00004984","VAL4032","140.86","817"
"INVO00004993","10YEARS2532","4.38","239"
"INVO00004993","VAL5365","5.7","338"
"INVO00004996","DIS9818","1.15","361"
"INVO00004996","5YEARS7016","343.84","156"
"INVO00004980","10YEARS0233","94.78","691"
"INVO00004980","VAL2215","186.01","826"
"INVO00004986","CM9337","2.52","661"
"INVO00004992","CM3133","48.8","197"
"INVO00004992","DIS3174","24.72","957"
"INVO00004977","5YEARS1904","384.26","812"
"INVO00004977","DIS5018","41.96","795"
"INVO00004985","VAL5857","81.67","204"
"INVO00004985","VAL5739","3.63","897"
"INVO00004992","VAL9387","6.88","149"
"INVO00004992","DIS1447","91.41","843"
"INVO00004976","DIS9307","28.58","904"
"INVO00004976","5YEARS1181","25.51","992"
"INVO00004976","VAL6282","6.79","613"
"INVO00004981","LOYAL7536","67.93","807"
"INVO00004981","VAL1997","2.48","738"
"INVO00004985","VAL0385","252.52","78"
"INVO00004994","CM2593","426.5","872"
"INVO00004994","DIS7407","27.45","370"
"INVO00004996","CM0132","4.64","360"
"INVO00004981","VAL3641","22.88","336"
"INVO00004991","10YEARS8535","12.96","166"
"INVO00004991","CM2749","2.33","948"
"INVO00004991","LOYAL4173","5.47","338"
"INVO00004992","10YEARS5836","4.63","462"
"INVO00004997","DIS8899","55.92","541"
"INVO00004997","10YEARS6287","4.51","468"
"INVO00004981","5YEARS1134","32.59","392"
"INVO00004981","DIS2130","10.65","723"
"INVO00004983","10YEARS8804","2.79","662"
"INVO00004993","5YEARS2750","453.97","672"
"INVO00004993","VAL5467","6.7","521"
"INVO00004978","VAL2234","46.6","854"
"INVO00004987","LOYAL7100","79.76","411"
"INVO00004987","10YEARS4472","64.24","894"
"INVO00004991","CM4057","23.42","622"
"INVO00004991","10YEARS7789","6.84","709"
"INVO00004991","VAL4180","9.94","847"
"INVO00004992","VAL0469","89.82","88"
"INVO00004992","10YEARS3138","1.24","217"
"INVO00004994","DIS0273","38.1","537"
"INVO00004999","10YEARS7466","486.58","32"
"INVO00004984","5YEARS2591","2.83","686"
"INVO00004992","DIS3599","8.11","999"
"INVO00004992","CM3924","46.55","329"
"INVO00004976","5YEARS6209","69.11","770"
"INVO00004976","DIS7313","37.76","788"
"INVO00004976","CM1305","7.25","563"
"INVO00004979","VAL9759","363.61","371"
"INVO00004980","VAL8195","5.78","126"
"INVO00004980","DIS8381","326.35","822"
"INVO00004980","LOYAL8218","42.53","916"
"INVO00004984","CM5151","73.02","518"
"INVO00004984","CM8287","2.01","964"
"INVO00004994","DIS1135","37.6","879"
"INVO00004994","10YEARS3352","1.38","784"
"INVO00004994","VAL1218","27.03","421"
"INVO00004979","LOYAL4124","51.37","95"
"INVO00004979","DIS1718","4.27","522"
"INVO00004985","DIS8580","1.64","656"
"INVO00004985","10YEARS0610","252.0","991"
"INVO00004994","5YEARS2299","273.26","731"
"INVO00004996","VAL0515","53.44","187"
"INVO00004996","5YEARS5997","1.15","985"
"INVO00004998","LOYAL1848","305.21","224"
"INVO00004976","10YEARS7914","15.63","439"
"INVO00004986","VAL0985","9.43","270"
"INVO00004994","VAL0009","97.25","237"
"INVO00004994","CM8382","3.15","37"
"INVO00004996","DIS6095","5.87","502"
"INVO00004996","5YEARS3452","444.4","470"
"INVO00004997","5YEARS9598","1.47","250"
"INVO00004997","VAL5616","68.11","13"
"INVO00004982","VAL8804","4.67","691"
"INVO00004982","VAL6371","9.18","203"
"INVO00004984","5YEARS3654","2.08","403"
"INVO00004991","LOYAL6780","392.83","779"
"INVO00004991","10YEARS0478","2.18","152"
"INVO00004991","10YEARS6723","8.55","958"
"INVO00004996","5YEARS8927","49.42","252"
"INVO00004996","VAL7637","282.39","396"
"INVO00004997","5YEARS5781","56.89","576"
"INVO00004997","5YEARS3780","9.33","922"
"INVO00004997","VAL7551","2.54","298"
"INVO00004981","5YEARS7078","5.35","119"
"INVO00004984","10YEARS8589","27.42","391"
"INVO00004984","LOYAL4448","40.95","516"
"INVO00004988","10YEARS4058","99.89","475"
"INVO00004990","VAL4627","92.17","631"
"INVO00004998","CM5406","29.68","864"
"INVO00004978","CM9400","2.99","376"
"INVO00004986","5YEARS7104","7.59","502"
"INVO00004986","CM5239","65.69","694"
"INVO00004986","10YEARS1956","7.1","297"
"INVO00004996","CM5509","199.05","884"
"INVO00004996","5YEARS5105","271.4","513"
"INVO00004996","10YEARS0046","1.39","290"
"INVO00004999","5YEARS3553","4.17","455"
"INVO00004999","CM3235","483.34","614"
"INVO00004977","CM1933","340.87","757"
"INVO00004977","LOYAL8102","89.59","699"
"INVO00004977","DIS6999","203.44","918"
"INVO00004981","LOYAL7006","8.03","637"
"INVO00004981","10YEARS7378","30.2","707"
"INVO00004981","DIS1515","96.68","621"
"INVO00004990","10YEARS2130","23.23","433"
"INVO00004990","CM0297","2.95","807"
"INVO00005000","DIS2229","5.4","628"
"INVO00004984","CM6935","83.61","816"
"INVO00004984","10YEARS6578","86.18","347"
"INVO00004984","10YEARS2745","71.97","122"
"INVO00004989","CM8885","162.21","228"
"INVO00004989","10YEARS1810","5.42","841"
"INVO00004989","CM3696","8.16","714"
"INVO00004999","10YEARS9557","390.0","25"
"INVO00004982","DIS7095","174.42","444"
"INVO00004992","VAL1471","7.16","370"
"INVO00004997","LOYAL7546","7.2","590"
"INVO00004997","VAL3627","1.92","253"
"INVO00004997","CM3222","416.43","73"
"INVO00004981","10YEARS8239","91.09","251"
"INVO00004981","VAL8847","480.06","881"
"INVO00004981","VAL9114","71.48","747"
"INVO00004991","10YEARS5761","5.18","643"
"INVO00004991","10YEARS1069","61.85","568"
"INVO00004991","LOYAL7453","43.33","919"
"INVO00004992","LOYAL9505","5.22","504"
"INVO00004992","LOYAL8523","5.74","158"
"INVO00004992","VAL5088","3.83","39"
"INVO00004998","5YEARS2679","165.97","882"
"INVO00004998","VAL9267","8.43","823"
"INVO00004998","VAL1903","2.13","720"
"INVO00004978","LOYAL1249","395.88","133"
"INVO00004978","VAL3156","66.84","988"
"INVO00004984","5YEARS4479","3.92","645"
"INVO00004992","DIS6791","5.23","854"
"INVO00004992","CM7087","484.58","107"
"INVO00004992","DIS2202","469.2","467"
"INVO00004976","VAL9229","77.09","444"
"INVO00004976","CM4912","77.53","395"
"INVO00004976","CM0303","8.66","861"
"INVO00004981","LOYAL4147","2.0","582"
"INVO00004981","CM0671","67.07","938"
"INVO00004986","5YEARS0731","58.81","322"
"INVO00004988","DIS4876","3.86","521"
"INVO00004988","5YEARS0337","12.78","391"
"INVO00004988","DIS6380","7.82","581"
"INVO00004998","LOYAL6656","74.66","601"
"INVO00004978","LOYAL6158","3.9","878"
"INVO00004978","LOYAL4457","26.32","688"
"INVO00004980","VAL1718","220.42","429"
"INVO00004980","VAL6205","1.51","993"
"INVO00004981","5YEARS6243","3.62","12"
"INVO00004981","5YEARS5176","1.63","896"
"INVO00004987","CM6318","71.41","905"
"INVO00004987","5YEARS9592","2.89","479"
"INVO00004987","10YEARS2892","24.45","265"
"INVO00004993","5YEARS6706","70.08","940"
"INVO00004993","10YEARS0207","8.09","369"
"INVO00004993","DIS3064","144.43","439"
"INVO00004999","CM1811","8.13","315"
"INVO00004999","10YEARS3224","8.18","225"
"INVO00004999","VAL2847","71.17","655"
"INVO00004976","VAL9541","29.83","367"
"INVO00004980","5YEARS2747","62.21","641"
"INVO00004980","DIS6120","228.95","120"
"INVO00004981","CM2829","22.51","511"
"INVO00004984","VAL4324","8.99","563"
"INVO00004991","10YEARS5742","94.72","377"
"INVO00004991","10YEARS5386","60.26","266"
"INVO00004998","VAL4326","453.49","647"
"INVO00004998","5YEARS5393","6.44","102"
"INVO00004998","CM7113","7.69","85"
"INVO00004981","5YEARS3865","1.08","560"
"INVO00004981","10YEARS3514","398.67","113"
"INVO00004989","LOYAL1046","68.27","615"
"INVO00004989","10YEARS9704","138.39","191"
"INVO00004989","CM2860","15.93","14"
"INVO00004990","5YEARS2379","2.18","261"
"INVO00004995","DIS3615","446.76","486"
"INVO00004995","DIS8776","299.68","186"
"INVO00005000","DIS8586","10.73","488"
"INVO00005000","5YEARS5369","61.38","856"
"INVO00005000","CM7148","4.95","889"
"INVO00004982","VAL9075","36.08","215"
"INVO00004987","CM6745","5.0","531"
"INVO00004987","LOYAL7587","5.23","432"
"INVO00004993","VAL5653","5.12","211"
"INVO00004993","DIS9761","5.03","488"
"INVO00004993","DIS4393","45.57","31"
"INVO00004995","LOYAL8468","87.15","455"
"INVO00004997","10YEARS6546","5.35","848"
"INVO00004977","CM3348","34.51","552"
"INVO00004977","DIS4546","9.87","972"
"INVO00004977","10YEARS9176","146.34","600"
"INVO00004985","LOYAL2949","65.46","36"
"INVO00004985","DIS3940","410.11","547"
"INVO00004985","VAL4448","51.7","607"
"INVO00004994","LOYAL9429","87.77","921"
"INVO00004994","VAL0043","84.84","545"
"INVO00004995","DIS6392","1.18","710"
"INVO00004995","DIS2311","66.23","998"
"INVO00004995","CM4497","8.33","619"
"INVO00004979","CM3333","192.64","251"
"INVO00004979","CM3392","6.89","143"
"INVO00004979","5YEARS9902","311.04","641"
"INVO00004986","VAL7599","33.33","186"
"INVO00004986","LOYAL6467","9.9","193"
"INVO00004986","5YEARS6746","35.98","989"
"INVO00004992","CM8415","231.85","3"
"INVO00004993","5YEARS4019","153.76","403"
"INVO00004993","CM7095","49.27","795"
"INVO00004978","CM6388","6.83","361"
"INVO00004978","CM3871","2.46","679"
"INVO00004978","VAL9977","409.58","682"
"INVO00004981","DIS3005","48.57","508"
"INVO00004986","DIS0221","6.52","871"
"INVO00004988","DIS7167","13.5","203"
"INVO00004988","LOYAL1300","5.06","806"
"INVO00004988","VAL0100","72.45","946"
"INVO00004995","DIS1026","36.78","862"
"INVO00004976","DIS5364","4.69","550"
"INVO00004976","5YEARS6095","222.59","539"
"INVO00004977","DIS8309","26.32","376"
"INVO00004977","10YEARS8639","3.73","326"
"INVO00004977","VAL7130","65.26","788"
"INVO00004986","DIS2007","2.63","3"
"INVO00004986","CM8337","4.85","734"
"INVO00004986","DIS4209","4.89","534"
"INVO00004987","5YEARS9825","90.94","269"
"INVO00004987","DIS6591","5.8","365"
